gutenberg_id	text
150	verified, we must have a fresh enquiry.  First let us complete the old
150	investigation, which we began, as you remember, under the impression
150	that, if we could previously examine justice on the larger scale, there
150	would be less difficulty in discerning her in the individual.  That
150	larger example appeared to be the State, and accordingly we constructed
150	as good a one as we could, knowing well that in the good State justice
150	would be found.  Let the discovery which we made be now applied to the
150	individual--if they agree, we shall be satisfied; or, if there be a
150	difference in the individual, we will come back to the State and have
150	another trial of the theory.  The friction of the two when rubbed
150	together may possibly strike a light in which justice will shine forth,
150	and the vision which is then revealed we will fix in our souls.
150	
150	That will be in regular course; let us do as you say.
150	
150	I proceeded to ask:  When two things, a greater and less, are called by
150	the same name, are they like or unlike in so far as they are called the
150	same?
150	
150	Like, he replied.
150	
150	The just man then, if we regard the idea of justice only, will be like
150	the just State?
150	
150	He will.
150	
150	And a State was thought by us to be just when the three classes in the
150	State severally did their own business; and also thought to be
150	temperate and valiant and wise by reason of certain other affections
150	and qualities of these same classes?
150	
150	True, he said.
150	
150	And so of the individual; we may assume that he has the same three
150	principles in his own soul which are found in the State; and he may be
150	rightly described in the same terms, because he is affected in the same
150	manner?
150	
150	Certainly, he said.
150	
150	Once more then, O my friend, we have alighted upon an easy
150	question--whether the soul has these three principles or not?
150	
150	An easy question!  Nay, rather, Socrates, the proverb holds that hard
150	is the good.
150	
150	Very true, I said; and I do not think that the method which we are
150	employing is at all adequate to the accurate solution of this question;
150	the true method is another and a longer one.  Still we may arrive at a
150	solution not below the level of the previous enquiry.
150	
150	May we not be satisfied with that? he said;--under the circumstances, I
150	am quite content.
150	
150	I too, I replied, shall be extremely well satisfied.
150	
150	Then faint not in pursuing the speculation, he said.
150	
150	Must we not acknowledge, I said, that in each of us there are the same
150	principles and habits which there are in the State; and that from the
150	individual they pass into the State?--how else can they come there?
150	Take the quality of passion or spirit;--it would be ridiculous to
150	imagine that this quality, when found in States, is not derived from
150	the individuals who are supposed to possess it, e.g. the Thracians,
150	Scythians, and in general the northern nations; and the same may be
150	said of the love of knowledge, which is the special characteristic of
150	our part of the world, or of the love of money, which may, with equal
150	truth, be attributed to the Phoenicians and Egyptians.
150	
150	Exactly so, he said.
150	
150	There is no difficulty in understanding this.
150	
150	None whatever.
150	
150	But the question is not quite so easy when we proceed to ask whether
150	these principles are three or one; whether, that is to say, we learn
150	with one part of our nature, are angry with another, and with a third
150	part desire the satisfaction of our natural appetites; or whether the
150	whole soul comes into play in each sort of action--to determine that is
150	the difficulty.
150	
150	Yes, he said; there lies the difficulty.
150	
150	Then let us now try and determine whether they are the same or
150	different.
150	
150	How can we? he asked.
150	
150	I replied as follows:  The same thing clearly cannot act or be acted
150	upon in the same part or in relation to the same thing at the same
150	time, in contrary ways; and therefore whenever this contradiction
150	occurs in things apparently the same, we know that they are really not
150	the same, but different.
150	
150	Good.
150	
150	For example, I said, can the same thing be at rest and in motion at the
150	same time in the same part?
150	
150	Impossible.
150	
150	Still, I said, let us have a more precise statement of terms, lest we
150	should hereafter fall out by the way.  Imagine the case of a man who is
150	standing and also moving his hands and his head, and suppose a person
150	to say that one and the same person is in motion and at rest at the
150	same moment-to such a mode of speech we should object, and should
150	rather say that one part of him is in motion while another is at rest.
150	
150	Very true.
150	
150	And suppose the objector to refine still further, and to draw the nice
150	distinction that not only parts of tops, but whole tops, when they spin
150	round with their pegs fixed on the spot, are at rest and in motion at
150	the same time (and he may say the same of anything which revolves in
150	the same spot), his objection would not be admitted by us, because in
150	such cases things are not at rest and in motion in the same parts of
150	themselves; we should rather say that they have both an axis and a
150	circumference, and that the axis stands still, for there is no
150	deviation from the perpendicular; and that the circumference goes
150	round.  But if, while revolving, the axis inclines either to the right
150	or left, forwards or backwards, then in no point of view can they be at
150	rest.
150	
150	That is the correct mode of describing them, he replied.
150	
150	Then none of these objections will confuse us, or incline us to believe
150	that the same thing at the same time, in the same part or in relation
150	to the same thing, can act or be acted upon in contrary ways.
150	
150	Certainly not, according to my way of thinking.
150	
150	Yet, I said, that we may not be compelled to examine all such
150	objections, and prove at length that they are untrue, let us assume
150	their absurdity, and go forward on the understanding that hereafter, if
150	this assumption turn out to be untrue, all the consequences which
150	follow shall be withdrawn.
150	
150	Yes, he said, that will be the best way.
150	
150	Well, I said, would you not allow that assent and dissent, desire and
150	aversion, attraction and repulsion, are all of them opposites, whether
150	they are regarded as active or passive (for that makes no difference in
150	the fact of their opposition)?
150	
150	Yes, he said, they are opposites.
150	
150	Well, I said, and hunger and thirst, and the desires in general, and
150	again willing and wishing,--all these you would refer to the classes
150	already mentioned.  You would say--would you not?--that the soul of him
150	who desires is seeking after the object of his desires; or that he is
150	drawing to himself the thing which he wishes to possess: or again, when
150	a person wants anything to be given him, his mind, longing for the
150	realisation of his desires, intimates his wish to have it by a nod of
150	assent, as if he had been asked a question?
150	
150	Very true.
150	
150	And what would you say of unwillingness and dislike and the absence of
150	desire; should not these be referred to the opposite class of repulsion
150	and rejection?
150	
150	Certainly.
150	
150	Admitting this to be true of desire generally, let us suppose a
150	particular class of desires, and out of these we will select hunger and
150	thirst, as they are termed, which are the most obvious of them?
150	
150	Let us take that class, he said.
150	
150	The object of one is food, and of the other drink?
150	
150	Yes.
150	
150	And here comes the point:  is not thirst the desire which the soul has
150	of drink, and of drink only; not of drink qualified by anything else;
150	for example, warm or cold, or much or little, or, in a word, drink of
150	any particular sort:  but if the thirst be accompanied by heat, then
150	the desire is of cold drink; or, if accompanied by cold, then of warm
150	drink; or, if the thirst be excessive, then the drink which is desired
150	will be excessive; or, if not great, the quantity of drink will also be
150	small:  but thirst pure and simple will desire drink pure and simple,
150	which is the natural satisfaction of thirst, as food is of hunger?
150	
150	Yes, he said; the simple desire is, as you say, in every case of the
150	simple object, and the qualified desire of the qualified object.
150	
150	But here a confusion may arise; and I should wish to guard against an
150	opponent starting up and saying that no man desires drink only, but
150	good drink, or food only, but good food; for good is the universal
150	object of desire, and thirst being a desire, will necessarily be thirst
150	after good drink; and the same is true of every other desire.
150	
150	Yes, he replied, the opponent might have something to say.
150	
150	Nevertheless I should still maintain, that of relatives some have a
150	quality attached to either term of the relation; others are simple and
150	have their correlatives simple.
150	
150	I do not know what you mean.
150	
150	Well, you know of course that the greater is relative to the less?
150	
150	Certainly.
150	
150	And the much greater to the much less?
150	
150	Yes.
150	
150	And the sometime greater to the sometime less, and the greater that is
150	to be to the less that is to be?
150	
150	Certainly, he said.
150	
150	And so of more and less, and of other correlative terms, such as the
150	double and the half, or again, the heavier and the lighter, the swifter
150	and the slower; and of hot and cold, and of any other relatives;--is
150	not this true of all of them?
150	
150	Yes.
150	
150	And does not the same principle hold in the sciences?  The object of
150	science is knowledge (assuming that to be the true definition), but the
150	object of a particular science is a particular kind of knowledge; I
150	mean, for example, that the science of house-building is a kind of
150	knowledge which is defined and distinguished from other kinds and is
150	therefore termed architecture.
150	
150	Certainly.
150	
150	Because it has a particular quality which no other has?
150	
150	Yes.
150	
150	And it has this particular quality because it has an object of a
150	particular kind; and this is true of the other arts and sciences?
150	
150	Yes.
150	
150	Now, then, if I have made myself clear, you will understand my original
150	meaning in what I said about relatives.  My meaning was, that if one
150	term of a relation is taken alone, the other is taken alone; if one
150	term is qualified, the other is also qualified.  I do not mean to say
150	that relatives may not be disparate, or that the science of health is
150	healthy, or of disease necessarily diseased, or that the sciences of
150	good and evil are therefore good and evil; but only that, when the term
150	science is no longer used absolutely, but has a qualified object which
150	in this case is the nature of health and disease, it becomes defined,
150	and is hence called not merely science, but the science of medicine.
150	
150	I quite understand, and I think as you do.
150	
150	Would you not say that thirst is one of these essentially relative
150	terms, having clearly a relation--
150	
150	Yes, thirst is relative to drink.
150	
150	And a certain kind of thirst is relative to a certain kind of drink;
150	but thirst taken alone is neither of much nor little, nor of good nor
150	bad, nor of any particular kind of drink, but of drink only?
150	
150	Certainly.
150	
150	Then the soul of the thirsty one, in so far as he is thirsty, desires
150	only drink; for this he yearns and tries to obtain it?
150	
150	That is plain.
150	
150	And if you suppose something which pulls a thirsty soul away from
150	drink, that must be different from the thirsty principle which draws
150	him like a beast to drink; for, as we were saying, the same thing
150	cannot at the same time with the same part of itself act in contrary
150	ways about the same.
150	
150	Impossible.
150	
150	No more than you can say that the hands of the archer push and pull the
150	bow at the same time, but what you say is that one hand pushes and the
150	other pulls.
150	
150	Exactly so, he replied.
150	
150	And might a man be thirsty, and yet unwilling to drink?
150	
150	Yes, he said, it constantly happens.
150	
150	And in such a case what is one to say?  Would you not say that there
150	was something in the soul bidding a man to drink, and something else
150	forbidding him, which is other and stronger than the principle which
150	bids him?
150	
150	I should say so.
150	
150	And the forbidding principle is derived from reason, and that which
150	bids and attracts proceeds from passion and disease?
150	
150	Clearly.
150	
150	Then we may fairly assume that they are two, and that they differ from
150	one another; the one with which man reasons, we may call the rational
150	principle of the soul, the other, with which he loves and hungers and
150	thirsts and feels the flutterings of any other desire, may be termed
150	the irrational or appetitive, the ally of sundry pleasures and
150	satisfactions?
150	
150	Yes, he said, we may fairly assume them to be different.
150	
150	Then let us finally determine that there are two principles existing in
150	the soul.  And what of passion, or spirit?  Is it a third, or akin to
150	one of the preceding?
150	
150	I should be inclined to say--akin to desire.
150	
150	Well, I said, there is a story which I remember to have heard, and in
150	which I put faith.  The story is, that Leontius, the son of Aglaion,
150	coming up one day from the Piraeus, under the north wall on the
150	outside, observed some dead bodies lying on the ground at the place of
150	execution.  He felt a desire to see them, and also a dread and
150	abhorrence of them; for a time he struggled and covered his eyes, but
150	at length the desire got the better of him; and forcing them open, he
150	ran up to the dead bodies, saying, Look, ye wretches, take your fill of
150	the fair sight.
150	
150	I have heard the story myself, he said.
150	
150	The moral of the tale is, that anger at times goes to war with desire,
150	as though they were two distinct things.
150	
150	Yes; that is the meaning, he said.
150	
150	And are there not many other cases in which we observe that when a
150	man's desires violently prevail over his reason, he reviles himself,
150	and is angry at the violence within him, and that in this struggle,
150	which is like the struggle of factions in a State, his spirit is on the
150	side of his reason;--but for the passionate or spirited element to take
150	part with the desires when reason that she should not be opposed, is a
150	sort of thing which thing which I believe that you never observed
150	occurring in yourself, nor, as I should imagine, in any one else?
150	
150	Certainly not.
150	
150	Suppose that a man thinks he has done a wrong to another, the nobler he
150	is the less able is he to feel indignant at any suffering, such as
150	hunger, or cold, or any other pain which the injured person may inflict
150	upon him--these he deems to be just, and, as I say, his anger refuses
150	to be excited by them.
150	
150	True, he said.
150	
150	But when he thinks that he is the sufferer of the wrong, then he boils
150	and chafes, and is on the side of what he believes to be justice; and
150	because he suffers hunger or cold or other pain he is only the more
150	determined to persevere and conquer.  His noble spirit will not be
150	quelled until he either slays or is slain; or until he hears the voice
150	of the shepherd, that is, reason, bidding his dog bark no more.
150	
150	The illustration is perfect, he replied; and in our State, as we were
150	saying, the auxiliaries were to be dogs, and to hear the voice of the
150	rulers, who are their shepherds.
150	
150	I perceive, I said, that you quite understand me; there is, however, a
150	further point which I wish you to consider.
150	
150	What point?
150	
150	You remember that passion or spirit appeared at first sight to be a
150	kind of desire, but now we should say quite the contrary; for in the
150	conflict of the soul spirit is arrayed on the side of the rational
150	principle.
150	
150	Most assuredly.
150	
150	But a further question arises:  Is passion different from reason also,
150	or only a kind of reason; in which latter case, instead of three
150	principles in the soul, there will only be two, the rational and the
150	concupiscent; or rather, as the State was composed of three classes,
150	traders, auxiliaries, counsellors, so may there not be in the
150	individual soul a third element which is passion or spirit, and when
150	not corrupted by bad education is the natural auxiliary of reason
150	
150	Yes, he said, there must be a third.
150	
150	Yes, I replied, if passion, which has already been shown to be
150	different from desire, turn out also to be different from reason.
150	
150	But that is easily proved:--We may observe even in young children that
150	they are full of spirit almost as soon as they are born, whereas some
150	of them never seem to attain to the use of reason, and most of them
150	late enough.
150	
150	Excellent, I said, and you may see passion equally in brute animals,
150	which is a further proof of the truth of what you are saying.  And we
150	may once more appeal to the words of Homer, which have been already
150	quoted by us,
150	
150	    He smote his breast, and thus rebuked his soul,
150	
150	for in this verse Homer has clearly supposed the power which reasons
150	about the better and worse to be different from the unreasoning anger
150	which is rebuked by it.
150	
150	Very true, he said.
150	
150	And so, after much tossing, we have reached land, and are fairly agreed
150	that the same principles which exist in the State exist also in the
150	individual, and that they are three in number.
150	
150	Exactly.
150	
150	Must we not then infer that the individual is wise in the same way, and
150	in virtue of the same quality which makes the State wise?
150	
150	Certainly.
150	
150	Also that the same quality which constitutes courage in the State
150	constitutes courage in the individual, and that both the State and the
150	individual bear the same relation to all the other virtues?
150	
150	Assuredly.
150	
150	And the individual will be acknowledged by us to be just in the same
150	way in which the State is just?
150	
150	That follows, of course.
150	
150	We cannot but remember that the justice of the State consisted in each
150	of the three classes doing the work of its own class?
150	
150	We are not very likely to have forgotten, he said.
150	
150	We must recollect that the individual in whom the several qualities of
150	his nature do their own work will be just, and will do his own work?
150	
150	Yes, he said, we must remember that too.
150	
150	And ought not the rational principle, which is wise, and has the care
150	of the whole soul, to rule, and the passionate or spirited principle to
150	be the subject and ally?
150	
150	Certainly.
150	
150	And, as we were saying, the united influence of music and gymnastic
150	will bring them into accord, nerving and sustaining the reason with
150	noble words and lessons, and moderating and soothing and civilizing the
150	wildness of passion by harmony and rhythm?
150	
150	Quite true, he said.
150	
150	And these two, thus nurtured and educated, and having learned truly to
150	know their own functions, will rule over the concupiscent, which in
150	each of us is the largest part of the soul and by nature most
150	insatiable of gain; over this they will keep guard, lest, waxing great
150	and strong with the fulness of bodily pleasures, as they are termed,
150	the concupiscent soul, no longer confined to her own sphere, should
150	attempt to enslave and rule those who are not her natural-born
150	subjects, and overturn the whole life of man?
150	
150	Very true, he said.
150	
150	Both together will they not be the best defenders of the whole soul and
150	the whole body against attacks from without; the one counselling, and
150	the other fighting under his leader, and courageously executing his
150	commands and counsels?
150	
150	True.
150	
150	And he is to be deemed courageous whose spirit retains in pleasure and
150	in pain the commands of reason about what he ought or ought not to fear?
150	
150	Right, he replied.
150	
150	And him we call wise who has in him that little part which rules, and
150	which proclaims these commands; that part too being supposed to have a
150	knowledge of what is for the interest of each of the three parts and of
150	the whole?
150	
150	Assuredly.
150	
150	And would you not say that he is temperate who has these same elements
150	in friendly harmony, in whom the one ruling principle of reason, and
150	the two subject ones of spirit and desire are equally agreed that
150	reason ought to rule, and do not rebel?
150	
150	Certainly, he said, that is the true account of temperance whether in
150	the State or individual.
150	
150	And surely, I said, we have explained again and again how and by virtue
150	of what quality a man will be just.
150	
150	That is very certain.
150	
150	And is justice dimmer in the individual, and is her form different, or
150	is she the same which we found her to be in the State?
150	
150	There is no difference in my opinion, he said.
150	
150	Because, if any doubt is still lingering in our minds, a few
150	commonplace instances will satisfy us of the truth of what I am saying.
150	
150	What sort of instances do you mean?
150	
150	If the case is put to us, must we not admit that the just State, or the
150	man who is trained in the principles of such a State, will be less
150	likely than the unjust to make away with a deposit of gold or silver?
150	Would any one deny this?
150	
150	No one, he replied.
150	
150	Will the just man or citizen ever be guilty of sacrilege or theft, or
150	treachery either to his friends or to his country?
150	
150	Never.
150	
150	Neither will he ever break faith where there have been oaths or
150	agreements?
150	
150	Impossible.
150	
150	No one will be less likely to commit adultery, or to dishonour his
150	father and mother, or to fall in his religious duties?
150	
150	No one.
150	
150	And the reason is that each part of him is doing its own business,
150	whether in ruling or being ruled?
150	
150	Exactly so.
150	
150	Are you satisfied then that the quality which makes such men and such
150	states is justice, or do you hope to discover some other?
150	
150	Not I, indeed.
150	
150	Then our dream has been realised; and the suspicion which we
150	entertained at the beginning of our work of construction, that some
150	divine power must have conducted us to a primary form of justice, has
150	now been verified?
150	
150	Yes, certainly.
150	
150	And the division of labour which required the carpenter and the
150	shoemaker and the rest of the citizens to be doing each his own
150	business, and not another's, was a shadow of justice, and for that
150	reason it was of use?
150	
150	Clearly.
150	
150	But in reality justice was such as we were describing, being concerned
150	however, not with the outward man, but with the inward, which is the
150	true self and concernment of man:  for the just man does not permit the
150	several elements within him to interfere with one another, or any of
150	them to do the work of others,--he sets in order his own inner life,
150	and is his own master and his own law, and at peace with himself; and
150	when he has bound together the three principles within him, which may
150	be compared to the higher, lower, and middle notes of the scale, and
150	the intermediate intervals--when he has bound all these together, and
150	is no longer many, but has become one entirely temperate and perfectly
150	adjusted nature, then he proceeds to act, if he has to act, whether in
150	a matter of property, or in the treatment of the body, or in some
150	affair of politics or private business; always thinking and calling
150	that which preserves and co-operates with this harmonious condition,
150	just and good action, and the knowledge which presides over it, wisdom,
150	and that which at any time impairs this condition, he will call unjust
150	action, and the opinion which presides over it ignorance.
150	
150	You have said the exact truth, Socrates.
150	
150	Very good; and if we were to affirm that we had discovered the just man
150	and the just State, and the nature of justice in each of them, we
150	should not be telling a falsehood?
150	
150	Most certainly not.
150	
150	May we say so, then?
150	
150	Let us say so.
150	
150	And now, I said, injustice has to be considered.
150	
150	Clearly.
150	
150	Must not injustice be a strife which arises among the three
150	principles--a meddlesomeness, and interference, and rising up of a part
150	of the soul against the whole, an assertion of unlawful authority,
150	which is made by a rebellious subject against a true prince, of whom he
150	is the natural vassal,--what is all this confusion and delusion but
150	injustice, and intemperance and cowardice and ignorance, and every form
150	of vice?
150	
150	Exactly so.
150	
150	And if the nature of justice and injustice be known, then the meaning
150	of acting unjustly and being unjust, or, again, of acting justly, will
150	also be perfectly clear?
150	
150	What do you mean? he said.
150	
150	Why, I said, they are like disease and health; being in the soul just
150	what disease and health are in the body.
150	
150	How so? he said.
150	
150	Why, I said, that which is healthy causes health, and that which is
150	unhealthy causes disease.
150	
150	Yes.
150	
150	And just actions cause justice, and unjust actions cause injustice?
150	
150	That is certain.
150	
150	And the creation of health is the institution of a natural order and
150	government of one by another in the parts of the body; and the creation
150	of disease is the production of a state of things at variance with this
150	natural order?
150	
150	True.
150	
150	And is not the creation of justice the institution of a natural order
150	and government of one by another in the parts of the soul, and the
150	creation of injustice the production of a state of things at variance
150	with the natural order?
150	
150	Exactly so, he said.
150	
150	Then virtue is the health and beauty and well-being of the soul, and
150	vice the disease and weakness and deformity of the same?
150	
150	True.
150	
150	And do not good practices lead to virtue, and evil practices to vice?
150	
150	Assuredly.
150	
150	Still our old question of the comparative advantage of justice and
150	injustice has not been answered:  Which is the more profitable, to be
150	just and act justly and practise virtue, whether seen or unseen of gods
150	and men, or to be unjust and act unjustly, if only unpunished and
150	unreformed?
150	
150	In my judgment, Socrates, the question has now become ridiculous.  We
150	know that, when the bodily constitution is gone, life is no longer
150	endurable, though pampered with all kinds of meats and drinks, and
150	having all wealth and all power; and shall we be told that when the
150	very essence of the vital principle is undermined and corrupted, life
150	is still worth having to a man, if only he be allowed to do whatever he
150	likes with the single exception that he is not to acquire justice and
150	virtue, or to escape from injustice and vice; assuming them both to be
150	such as we have described?
150	
150	Yes, I said, the question is, as you say, ridiculous.  Still, as we are
150	near the spot at which we may see the truth in the clearest manner with
150	our own eyes, let us not faint by the way.
150	
150	Certainly not, he replied.
150	
150	Come up hither, I said, and behold the various forms of vice, those of
150	them, I mean, which are worth looking at.
150	
150	I am following you, he replied:  proceed.
150	
150	I said, The argument seems to have reached a height from which, as from
150	some tower of speculation, a man may look down and see that virtue is
150	one, but that the forms of vice are innumerable; there being four
150	special ones which are deserving of note.
150	
150	What do you mean? he said.
150	
150	I mean, I replied, that there appear to be as many forms of the soul as
150	there are distinct forms of the State.
150	
150	How many?
150	
150	There are five of the State, and five of the soul, I said.
150	
150	What are they?
150	
150	The first, I said, is that which we have been describing, and which may
150	be said to have two names, monarchy and aristocracy, accordingly as
150	rule is exercised by one distinguished man or by many.
150	
150	True, he replied.
150	
150	But I regard the two names as describing one form only; for whether the
150	government is in the hands of one or many, if the governors have been
150	trained in the manner which we have supposed, the fundamental laws of
150	the State will be maintained.
150	
150	That is true, he replied.
150	
150	
150	
150	
150	BOOK V
150	
150	
150	SOCRATES - GLAUCON - ADEIMANTUS
150	
150	SUCH is the good and true City or State, and the good and man is of the
150	same pattern; and if this is right every other is wrong; and the evil
150	is one which affects not only the ordering of the State, but also the
150	regulation of the individual soul, and is exhibited in four forms.
150	
150	What are they? he said.
150	
150	I was proceeding to tell the order in which the four evil forms
150	appeared to me to succeed one another, when Pole marchus, who was
150	sitting a little way off, just beyond Adeimantus, began to whisper to
150	him: stretching forth his hand, he took hold of the upper part of his
150	coat by the shoulder, and drew him towards him, leaning forward himself
150	so as to be quite close and saying something in his ear, of which I
150	only caught the words, 'Shall we let him off, or what shall we do?'
150	
150	Certainly not, said Adeimantus, raising his voice.
150	
150	Who is it, I said, whom you are refusing to let off?
150	
150	You, he said.
150	
150	I repeated, Why am I especially not to be let off?
150	
150	Why, he said, we think that you are lazy, and mean to cheat us out of a
150	whole chapter which is a very important part of the story; and you
150	fancy that we shall not notice your airy way of proceeding; as if it
150	were self-evident to everybody, that in the matter of women and
150	children 'friends have all things in common.'
150	
150	And was I not right, Adeimantus?
150	
150	Yes, he said; but what is right in this particular case, like
150	everything else, requires to be explained; for community may be of many
150	kinds.  Please, therefore, to say what sort of community you mean.  We
150	have been long expecting that you would tell us something about the
150	family life of your citizens--how they will bring children into the
150	world, and rear them when they have arrived, and, in general, what is
150	the nature of this community of women and children-for we are of
150	opinion that the right or wrong management of such matters will have a
150	great and paramount influence on the State for good or for evil.  And
150	now, since the question is still undetermined, and you are taking in
150	hand another State, we have resolved, as you heard, not to let you go
150	until you give an account of all this.
150	
150	To that resolution, said Glaucon, you may regard me as saying Agreed.
150	
150	SOCRATES - ADEIMANTUS - GLAUCON - THRASYMACHUS
150	
150	And without more ado, said Thrasymachus, you may consider us all to be
150	equally agreed.
150	
150	I said, You know not what you are doing in thus assailing me: What an
150	argument are you raising about the State!  Just as I thought that I had
150	finished, and was only too glad that I had laid this question to sleep,
150	and was reflecting how fortunate I was in your acceptance of what I
150	then said, you ask me to begin again at the very foundation, ignorant
150	of what a hornet's nest of words you are stirring.  Now I foresaw this
150	gathering trouble, and avoided it.
150	
150	For what purpose do you conceive that we have come here, said
150	Thrasymachus,--to look for gold, or to hear discourse?
150	
150	Yes, but discourse should have a limit.
150	
150	Yes, Socrates, said Glaucon, and the whole of life is the only limit
150	which wise men assign to the hearing of such discourses.  But never
150	mind about us; take heart yourself and answer the question in your own
150	way: What sort of community of women and children is this which is to
150	prevail among our guardians? and how shall we manage the period between
150	birth and education, which seems to require the greatest care?  Tell us
150	how these things will be.
150	
150	Yes, my simple friend, but the answer is the reverse of easy; many more
150	doubts arise about this than about our previous conclusions.  For the
150	practicability of what is said may be doubted; and looked at in another
150	point of view, whether the scheme, if ever so practicable, would be for
150	the best, is also doubtful.  Hence I feel a reluctance to approach the
150	subject, lest our aspiration, my dear friend, should turn out to be a
150	dream only.
150	
150	Fear not, he replied, for your audience will not be hard upon you; they
150	are not sceptical or hostile.
150	
150	I said:  My good friend, I suppose that you mean to encourage me by
150	these words.
150	
150	Yes, he said.
150	
150	Then let me tell you that you are doing just the reverse; the
150	encouragement which you offer would have been all very well had I
150	myself believed that I knew what I was talking about: to declare the
150	truth about matters of high interest which a man honours and loves
150	among wise men who love him need occasion no fear or faltering in his
150	mind; but to carry on an argument when you are yourself only a
150	hesitating enquirer, which is my condition, is a dangerous and slippery
150	thing; and the danger is not that I shall be laughed at (of which the
150	fear would be childish), but that I shall miss the truth where I have
150	most need to be sure of my footing, and drag my friends after me in my
150	fall.  And I pray Nemesis not to visit upon me the words which I am
150	going to utter.  For I do indeed believe that to be an involuntary
150	homicide is a less crime than to be a deceiver about beauty or goodness
150	or justice in the matter of laws.  And that is a risk which I would
150	rather run among enemies than among friends, and therefore you do well
150	to encourage me.
150	
150	Glaucon laughed and said:  Well then, Socrates, in case you and your
150	argument do us any serious injury you shall be acquitted beforehand of
150	the and shall not be held to be a deceiver; take courage then and speak.
150	
150	Well, I said, the law says that when a man is acquitted he is free from
150	guilt, and what holds at law may hold in argument.
150	
150	Then why should you mind?
150	
150	Well, I replied, I suppose that I must retrace my steps and say what I
150	perhaps ought to have said before in the proper place.  The part of the
150	men has been played out, and now properly enough comes the turn of the
150	women.  Of them I will proceed to speak, and the more readily since I
150	am invited by you.
150	
150	For men born and educated like our citizens, the only way, in my
150	opinion, of arriving at a right conclusion about the possession and use
150	of women and children is to follow the path on which we originally
150	started, when we said that the men were to be the guardians and
150	watchdogs of the herd.
150	
150	True.
150	
150	Let us further suppose the birth and education of our women to be
150	subject to similar or nearly similar regulations; then we shall see
150	whether the result accords with our design.
150	
150	What do you mean?
150	
150	What I mean may be put into the form of a question, I said: Are dogs
150	divided into hes and shes, or do they both share equally in hunting and
150	in keeping watch and in the other duties of dogs? or do we entrust to
150	the males the entire and exclusive care of the flocks, while we leave
150	the females at home, under the idea that the bearing and suckling their
150	puppies is labour enough for them?
150	
150	No, he said, they share alike; the only difference between them is that
150	the males are stronger and the females weaker.
150	
150	But can you use different animals for the same purpose, unless they are
150	bred and fed in the same way?
150	
150	You cannot.
150	
150	Then, if women are to have the same duties as men, they must have the
150	same nurture and education?
150	
150	Yes.
150	
150	The education which was assigned to the men was music and gymnastic.
150	Yes.
150	
150	Then women must be taught music and gymnastic and also the art of war,
150	which they must practise like the men?
150	
150	That is the inference, I suppose.
150	
150	I should rather expect, I said, that several of our proposals, if they
150	are carried out, being unusual, may appear ridiculous.
150	
150	No doubt of it.
150	
150	Yes, and the most ridiculous thing of all will be the sight of women
150	naked in the palaestra, exercising with the men, especially when they
150	are no longer young; they certainly will not be a vision of beauty, any
150	more than the enthusiastic old men who in spite of wrinkles and
150	ugliness continue to frequent the gymnasia.
150	
150	Yes, indeed, he said:  according to present notions the proposal would
150	be thought ridiculous.
150	
150	But then, I said, as we have determined to speak our minds, we must not
150	fear the jests of the wits which will be directed against this sort of
150	innovation; how they will talk of women's attainments both in music and
150	gymnastic, and above all about their wearing armour and riding upon
150	horseback!
150	
150	Very true, he replied.
150	
150	Yet having begun we must go forward to the rough places of the law; at
150	the same time begging of these gentlemen for once in their life to be
150	serious.  Not long ago, as we shall remind them, the Hellenes were of
150	the opinion, which is still generally received among the barbarians,
150	that the sight of a naked man was ridiculous and improper; and when
150	first the Cretans and then the Lacedaemonians introduced the custom,
150	the wits of that day might equally have ridiculed the innovation.
150	
150	No doubt.
150	
150	But when experience showed that to let all things be uncovered was far
150	better than to cover them up, and the ludicrous effect to the outward
150	eye vanished before the better principle which reason asserted, then
150	the man was perceived to be a fool who directs the shafts of his
150	ridicule at any other sight but that of folly and vice, or seriously
150	inclines to weigh the beautiful by any other standard but that of the
150	good.
150	
150	Very true, he replied.
150	
150	First, then, whether the question is to be put in jest or in earnest,
150	let us come to an understanding about the nature of woman:  Is she
150	capable of sharing either wholly or partially in the actions of men, or
150	not at all?  And is the art of war one of those arts in which she can
150	or can not share?  That will be the best way of commencing the enquiry,
150	and will probably lead to the fairest conclusion.
150	
150	That will be much the best way.
150	
150	Shall we take the other side first and begin by arguing against
150	ourselves; in this manner the adversary's position will not be
150	undefended.
150	
150	Why not? he said.
150	
150	Then let us put a speech into the mouths of our opponents.  They will
150	say: 'Socrates and Glaucon, no adversary need convict you, for you
150	yourselves, at the first foundation of the State, admitted the
150	principle that everybody was to do the one work suited to his own
150	nature.' And certainly, if I am not mistaken, such an admission was
150	made by us.  'And do not the natures of men and women differ very much
150	indeed?' And we shall reply:  Of course they do.  Then we shall be
150	asked, 'Whether the tasks assigned to men and to women should not be
150	different, and such as are agreeable to their different natures?'
150	Certainly they should.  'But if so, have you not fallen into a serious
150	inconsistency in saying that men and women, whose natures are so
150	entirely different, ought to perform the same actions?'-- What defence
150	will you make for us, my good Sir, against any one who offers these
150	objections?
150	
150	That is not an easy question to answer when asked suddenly; and I shall
150	and I do beg of you to draw out the case on our side.
150	
150	These are the objections, Glaucon, and there are many others of a like
150	kind, which I foresaw long ago; they made me afraid and reluctant to
150	take in hand any law about the possession and nurture of women and
150	children.
150	
